"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs123","Tiffany M. Boyle","2045","","0","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","1036","Republican","0","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","8","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","8","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","7","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc17","WRITE IN VOTES","","","2","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc131","WRITE IN VOTES","","","101","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc225","WRITE IN VOTES","","","11","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc81","WRITE IN VOTES","","","52","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc104","WRITE IN VOTES","","","23","700","NEWPORT NEWS CITY","0203","203 - CHARLES","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","809","Democratic","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs29","Cynthia M. Scaturico","341","Republican","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs341","Francis C. Jacobson","241","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs340","Gabe A. Morgan ","812","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","757","Democratic","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","397","Republican","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","727","Democratic","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs28","John B. Bloom","23","Libertarian","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","373","Republican","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs163","Justin A. Kennedy","406","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs162","Sanu Y. Dieng-Cooper","626","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs200","Shannon M. Jones","964","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs27","Shelly A. Simonds","765","Democratic","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs123","Tiffany M. Boyle","980","","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","335","Republican","0","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","3","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","3","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc17","WRITE IN VOTES","","","3","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc131","WRITE IN VOTES","","","27","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc225","WRITE IN VOTES","","","3","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc81","WRITE IN VOTES","","","15","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc104","WRITE IN VOTES","","","8","700","NEWPORT NEWS CITY","0204","204 - MARINERS' MUSEUM","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","970","Democratic","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs29","Cynthia M. Scaturico","986","Republican","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs341","Francis C. Jacobson","435","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs340","Gabe A. Morgan ","1366","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","916","Democratic","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","1077","Republican","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","876","Democratic","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs28","John B. Bloom","33","Libertarian","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","1038","Republican","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs163","Justin A. Kennedy","877","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs162","Sanu Y. Dieng-Cooper","877","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs200","Shannon M. Jones","1497","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs27","Shelly A. Simonds","925","Democratic","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs123","Tiffany M. Boyle","1568","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","995","Republican","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","2","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","1","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","1","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc17","WRITE IN VOTES","","","0","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc131","WRITE IN VOTES","","","90","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc225","WRITE IN VOTES","","","10","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc81","WRITE IN VOTES","","","47","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc104","WRITE IN VOTES","","","22","700","NEWPORT NEWS CITY","0205","205 - DEEP CREEK","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","612","Democratic","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs29","Cynthia M. Scaturico","597","Republican","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs341","Francis C. Jacobson","205","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs340","Gabe A. Morgan ","922","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","573","Democratic","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","677","Republican","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","534","Democratic","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs28","John B. Bloom","27","Libertarian","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","648","Republican","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs163","Justin A. Kennedy","541","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs162","Sanu Y. Dieng-Cooper","546","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs200","Shannon M. Jones","921","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs27","Shelly A. Simonds","599","Democratic","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs123","Tiffany M. Boyle","956","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","616","Republican","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","8","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc17","WRITE IN VOTES","","","0","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc131","WRITE IN VOTES","","","61","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc225","WRITE IN VOTES","","","7","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc81","WRITE IN VOTES","","","23","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc104","WRITE IN VOTES","","","11","700","NEWPORT NEWS CITY","0208","208 - HIDENWOOD","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","1197","Democratic","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs341","Francis C. Jacobson","423","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs340","Gabe A. Morgan ","1103","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","1154","Democratic","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","498","Republican","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","1128","Democratic","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","475","Republican","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs163","Justin A. Kennedy","522","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs755","Marcia S. ""Cia"" Price","1312","Democratic","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed6124","state-house","085","cc474","Member, House of Delegates (85th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs162","Sanu Y. Dieng-Cooper","998","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs200","Shannon M. Jones","1362","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs123","Tiffany M. Boyle","1367","","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","443","Republican","0","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","2","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","4","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","1","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc474","WRITE IN VOTES","","","86","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed6124","state-house","085","cc474","Member, House of Delegates (85th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc131","WRITE IN VOTES","","","38","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc131","Commonwealth's Attorney (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc225","WRITE IN VOTES","","","10","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc81","WRITE IN VOTES","","","32","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc81","Commissioner of Revenue (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc104","WRITE IN VOTES","","","6","700","NEWPORT NEWS CITY","0211","211 - PALMER","ed5044","city","NEWPORT NEWS CITY","cc104","Treasurer (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","537","Democratic","0","700","NEWPORT NEWS CITY","0212","212 - RIVERSIDE","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs29","Cynthia M. Scaturico","492","Republican","0","700","NEWPORT NEWS CITY","0212","212 - RIVERSIDE","ed6135","state-house","070","cc17","Member, House of Delegates (70th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs341","Francis C. Jacobson","203","","0","700","NEWPORT NEWS CITY","0212","212 - RIVERSIDE","ed5044","city","NEWPORT NEWS CITY","cc225","Sheriff (Newport News City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
